order_id,customer_id,seller_id,product_ids,product_category,order_purchase_timestamp,order_estimated_delivery_date,order_delivered_customer_date,shipping_limit_date,delivery_time_hours,price,freight_value,item_count,total_weight_kg,total_volume_l,customer_city,customer_state,customer_lat,customer_long,seller_city,seller_state,seller_lat,seller_long,distance_km,purchase_hour,purchase_weekday,purchase_month,is_promo,is_holiday,seller_median_delivery_days
O1000383,C10382,S0299,"P00487,P00629",groceries,19-01-2024 18.47,03-02-2024 19.25,05-02-2024 10.36,01-02-2024 18.47,51,226.02,44.54,2,1.118,17.363,Pune,Maharashtra,17.389865,73.920426,Ahmedabad,Gujarat,23.28602,72.510668,671.88,18,4,1,1,0,2.76
O1000384,C10383,S0274,"P00611,P00346,P00250",electronics,26-05-2024 3.11,01-07-2024 5.02,06-07-2024 6.28,29-06-2024 3.11,96,213.94,127.88,3,26.526,113.648,Coimbatore,Tamil Nadu,10.585072,76.66728,Lucknow,Uttar Pradesh,26.874877,80.592512,1857.49,3,6,5,0,0,3.79
O1000385,C10384,S0234,"P00754,P00390",furniture,25-01-2024 3.54,16-02-2024 21.00,20-02-2024 20.38,14-02-2024 3.54,70,127.16,58.05,2,7.623,34.21,Bhopal,Madhya Pradesh,23.097882,77.232223,Kolkata,West Bengal,22.421451,88.156585,1122.41,3,3,1,0,0,3.71
O1000386,C10385,S0074,P00123,books,19-05-2024 9.50,14-06-2024 15.19,17-06-2024 22.14,13-06-2024 9.50,75,120.11,61.97,1,0.877,0.915,Kolkata,West Bengal,22.570508,88.646729,Hyderabad,Telangana,17.409059,78.589588,1196.86,9,6,5,0,0,5.16
O1000387,C10386,S0179,P00297,toys,07-07-2024 1.08,13-07-2024 22.57,16-07-2024 14.23,11-07-2024 1.08,38,52.54,34.31,1,0.885,5.113,Surat,Gujarat,20.600249,73.376751,Surat,Gujarat,21.126007,72.836477,81.05,1,6,7,0,0,5.72
O1000388,C10387,S0231,"P00418,P00578,P00012,P00745",automotive,23-07-2024 15.58,08-08-2024 3.18,10-08-2024 5.26,06-08-2024 15.58,53,279.51,58.33,4,9.548,21.588,Vadodara,Gujarat,22.575628,73.998752,Delhi,Delhi,28.805698,77.533649,777.91,15,1,7,0,0,2.09
O1000389,C10388,S0028,"P00016,P00213,P00302,P00310",electronics,16-07-2024 19.30,02-08-2024 23.50,05-08-2024 13.43,30-07-2024 19.30,57,242.87,52.62,4,6.124,34.13,Bhopal,Madhya Pradesh,23.070873,77.723998,Mumbai,Maharashtra,19.134614,72.73483,677.7,19,1,7,1,0,4.64
O1000390,C10389,S0103,P00457,furniture,05-04-2024 1.42,02-05-2024 14.27,04-05-2024 23.25,29-04-2024 1.42,76,50.88,119.25,1,14.451,123.979,Kanpur,Uttar Pradesh,25.492704,80.540256,Goa,Goa,15.097683,74.334319,1324.11,1,4,4,0,0,2.19
O1000391,C10390,S0052,"P00216,P00544,P00658",fashion,20-12-2024 8.07,06-01-2025 13.42,07-01-2025 20.20,04-01-2025 8.07,55,146.08,30.83,3,5.813,34.315,Kanpur,Uttar Pradesh,26.955201,81.348807,Indore,Madhya Pradesh,22.59506,76.034698,722.94,8,4,12,0,0,3.31
O1000392,C10391,S0091,"P00692,P00324,P00097,P00661",sports,07-07-2024 19.16,05-08-2024 23.19,09-08-2024 11.14,03-08-2024 19.16,81,338.87,104,4,16.203,118.886,Thiruvananthapuram,Kerala,7.767322,78.100476,Pune,Maharashtra,18.345276,73.58014,1273.75,19,6,7,0,0,5.59
O1000393,C10392,S0027,"P00037,P00675",home_decor,16-05-2024 10.29,14-06-2024 6.36,18-06-2024 22.02,12-06-2024 10.29,82,324.75,34.08,2,1.91,8.291,Bengaluru,Karnataka,13.820895,76.755196,Jaipur,Rajasthan,27.016788,75.846697,1470.35,10,3,5,0,0,3.28
O1000394,C10393,S0041,"P00545,P00577,P00034,P00182",books,05-08-2024 11.51,13-08-2024 11.43,17-08-2024 12.47,10-08-2024 11.51,43,226.45,46.7,4,4.444,19.588,Bengaluru,Karnataka,12.777253,77.931342,Coimbatore,Tamil Nadu,10.922414,77.17359,222.12,11,0,8,1,0,4.48
O1000395,C10394,S0272,"P00744,P00277,P00680,P00297",fashion,08-08-2024 2.25,02-09-2024 22.08,09-09-2024 13.57,01-09-2024 2.25,80,376.7,114.15,4,15.979,101.212,Indore,Madhya Pradesh,22.143958,75.140166,Chennai,Tamil Nadu,12.877863,80.641519,1183.62,2,3,8,1,0,4.02
O1000396,C10395,S0047,"P00699,P00143,P00334,P00771",beauty,02-04-2024 21.13,04-05-2024 7.45,09-05-2024 17.51,02-05-2024 21.13,88,255.75,72.9,4,3.514,16.855,Goa,Goa,15.690302,74.519783,Kolkata,West Bengal,22.661364,88.518827,1660.63,21,1,4,0,0,2.33
O1000397,C10396,S0177,"P00291,P00123,P00189",beauty,30-05-2024 8.44,27-06-2024 20.59,02-07-2024 18.32,25-06-2024 8.44,82,299.53,52.25,3,6.042,15.106,Bhopal,Madhya Pradesh,22.305061,76.597358,Thiruvananthapuram,Kerala,8.433639,76.451824,1542.51,8,3,5,0,0,1.5
O1000398,C10397,S0262,"P00284,P00020",electronics,22-02-2024 2.07,05-03-2024 14.52,06-03-2024 5.01,04-03-2024 2.07,45,127.64,32.17,2,3.413,14.558,Bengaluru,Karnataka,12.800132,77.46204,Hyderabad,Telangana,17.214896,78.538833,504.33,2,3,2,0,0,2.64
O1000399,C10398,S0235,"P00471,P00596,P00587",automotive,16-06-2024 12.31,05-07-2024 8.11,08-07-2024 1.35,03-07-2024 12.31,60,153.62,33.71,3,3.534,15.147,Lucknow,Uttar Pradesh,27.215304,80.428213,Ahmedabad,Gujarat,23.11744,73.064376,869.67,12,6,6,0,0,2.97
O1000400,C10399,S0257,P00489,beauty,05-06-2024 16.04,23-06-2024 17.46,26-06-2024 3.08,20-06-2024 16.04,58,49.68,13.4,1,0.278,7.987,Vadodara,Gujarat,22.153009,73.867082,Kanpur,Uttar Pradesh,26.506416,80.574646,834.12,16,2,6,0,0,2.66
O1000401,C10400,S0097,"P00527,P00097",groceries,04-11-2024 0.31,10-11-2024 20.15,15-11-2024 14.17,08-11-2024 0.31,42,163.12,18.44,2,1.621,16.483,Surat,Gujarat,20.425064,73.169636,Vadodara,Gujarat,22.126337,72.953372,190.5,0,0,11,1,0,4.24
O1000402,C10401,S0173,"P00244,P00048,P00185",automotive,26-03-2024 10.32,13-04-2024 14.23,17-04-2024 6.51,11-04-2024 10.32,61,148.93,49.52,3,6.828,23.766,Vadodara,Gujarat,22.720316,73.242678,Kanpur,Uttar Pradesh,26.518445,80.423251,839.53,10,1,3,0,0,3.52
O1000403,C10402,S0204,"P00328,P00324",sports,28-06-2024 10.49,23-07-2024 7.16,25-07-2024 6.45,21-07-2024 10.49,70,287.37,81.03,2,2.21,15.331,Vadodara,Gujarat,22.371021,73.359118,Bengaluru,Karnataka,13.037352,77.66272,1133.3,10,4,6,1,0,4.91
O1000404,C10403,S0163,"P00302,P00313,P00144,P00354",home_decor,22-01-2024 3.39,29-02-2024 16.33,05-03-2024 9.12,28-02-2024 3.39,100,233.74,168.23,4,9.651,38.428,Coimbatore,Tamil Nadu,10.50019,75.965861,Delhi,Delhi,28.95979,77.266051,2057.07,3,0,1,0,0,1.6
O1000405,C10404,S0160,"P00191,P00549,P00393,P00345",toys,10-11-2024 11.35,04-12-2024 16.27,08-12-2024 0.12,02-12-2024 11.35,71,292.72,50.05,4,9.896,37.937,Surat,Gujarat,21.019776,73.50455,Coimbatore,Tamil Nadu,11.238541,77.036924,1151.03,11,6,11,0,0,3.19
O1000406,C10405,S0203,"P00387,P00595,P00550,P00418",automotive,20-05-2024 9.03,09-06-2024 6.44,12-06-2024 5.02,07-06-2024 9.03,63,306.11,148.16,4,6.313,32.003,Delhi,Delhi,30.240299,75.98875,Ahmedabad,Gujarat,22.793899,72.417074,900.86,9,0,5,0,0,3.69
O1000407,C10406,S0204,"P00464,P00747",groceries,08-02-2024 16.10,02-03-2024 7.02,03-03-2024 23.42,27-02-2024 16.10,65,468.85,86.86,2,5.157,0.568,Nagpur,Maharashtra,21.616155,79.218217,Bengaluru,Karnataka,13.037352,77.66272,968.07,16,3,2,0,0,4.91
O1000408,C10407,S0181,P00244,automotive,05-07-2024 13.50,26-07-2024 5.30,26-07-2024 11.44,22-07-2024 13.50,59,49.74,34.01,1,2.628,6.38,Thiruvananthapuram,Kerala,8.285745,77.001407,Goa,Goa,15.579171,74.308927,862.19,13,4,7,0,0,4
O1000409,C10408,S0049,"P00780,P00155,P00572,P00750",fashion,13-12-2024 4.40,27-12-2024 1.49,27-12-2024 10.21,24-12-2024 4.40,47,660.11,43.81,4,9.853,165.236,Hyderabad,Telangana,17.350512,78.386915,Bengaluru,Karnataka,13.259855,77.307428,469.36,4,4,12,0,0,4.46
O1000410,C10409,S0106,"P00757,P00226,P00307",electronics,16-01-2024 7.48,09-02-2024 2.27,11-02-2024 22.16,07-02-2024 7.48,70,178.65,33.74,3,4.363,7.526,Chennai,Tamil Nadu,13.211595,80.071199,Surat,Gujarat,21.219844,72.612822,1191.26,7,1,1,0,0,2.36
O1000411,C10410,S0296,P00433,beauty,07-11-2024 17.08,25-11-2024 10.02,26-11-2024 21.14,22-11-2024 17.08,56,100.79,89.37,1,1.533,1.064,Vadodara,Gujarat,21.670614,73.008287,Nagpur,Maharashtra,21.236274,79.317947,654.73,17,3,11,0,0,4.86
O1000412,C10411,S0152,P00522,beauty,18-01-2024 22.27,07-02-2024 0.45,07-02-2024 2.21,04-02-2024 22.27,56,51.51,57.76,1,1.909,10.069,Chennai,Tamil Nadu,12.862532,80.738683,Goa,Goa,15.39779,73.810008,798.45,22,3,1,0,0,3.99
O1000413,C10412,S0066,P00025,fashion,04-02-2024 4.57,02-03-2024 11.23,07-03-2024 16.35,29-02-2024 4.57,80,178.26,24.74,1,2.075,7.764,Ahmedabad,Gujarat,22.077089,73.578716,Coimbatore,Tamil Nadu,10.936556,76.969731,1290.24,4,6,2,1,0,4.22
O1000414,C10413,S0148,P00360,beauty,26-11-2024 12.06,13-12-2024 13.53,18-12-2024 5.33,10-12-2024 12.06,61,202.96,31.3,1,1.247,2.914,Coimbatore,Tamil Nadu,11.380002,76.707608,Pune,Maharashtra,18.447832,73.520336,857.18,12,1,11,0,0,1.7
O1000415,C10414,S0282,"P00040,P00155,P00634,P00045",beauty,04-07-2024 13.16,25-07-2024 8.58,25-07-2024 18.08,22-07-2024 13.16,60,609.74,63.75,4,6.886,22.295,Nagpur,Maharashtra,21.535838,79.650426,Delhi,Delhi,28.862953,76.851642,861.92,13,3,7,0,0,5.04
O1000416,C10415,S0230,P00586,fashion,17-10-2024 11.18,14-11-2024 6.19,16-11-2024 22.15,12-11-2024 11.18,77,50.6,43.09,1,2.841,4.535,Delhi,Delhi,29.299746,77.815134,Kolkata,West Bengal,22.542106,88.149781,1276.79,11,3,10,0,0,4.23
O1000417,C10416,S0004,"P00428,P00414,P00698,P00410",beauty,05-11-2024 20.30,06-12-2024 21.52,11-12-2024 15.16,03-12-2024 20.30,86,302.49,112.38,4,32.664,66.807,Chennai,Tamil Nadu,12.642734,80.755141,Ahmedabad,Gujarat,22.840895,72.288939,1444.63,20,1,11,0,0,4.92
O1000418,C10417,S0094,"P00041,P00179",automotive,13-12-2024 10.06,24-12-2024 0.17,24-12-2024 15.45,22-12-2024 10.06,41,128.53,84.99,2,4.894,13.786,Vadodara,Gujarat,22.080072,73.487478,Pune,Maharashtra,18.338887,73.904165,418.27,10,4,12,1,0,3.19
O1000419,C10418,S0240,"P00445,P00015,P00280,P00398",sports,08-07-2024 12.27,18-07-2024 7.58,19-07-2024 17.38,14-07-2024 12.27,41,262.62,41.37,4,2.678,21.317,Coimbatore,Tamil Nadu,11.190158,77.519693,Chennai,Tamil Nadu,13.022206,80.273837,362.15,12,0,7,0,0,2.23
O1000420,C10419,S0002,"P00669,P00773,P00682",electronics,15-08-2024 14.35,05-09-2024 14.13,06-09-2024 0.45,02-09-2024 14.35,60,246.82,105.77,3,6.348,17.786,Bengaluru,Karnataka,11.381174,76.985685,Mumbai,Maharashtra,19.391843,73.031187,986.31,14,3,8,0,1,2.42
O1000421,C10420,S0225,"P00365,P00443,P00500",fashion,20-10-2024 23.30,30-10-2024 14.11,01-11-2024 11.22,28-10-2024 23.30,42,274.14,35.24,3,7.532,10.706,Chennai,Tamil Nadu,12.986581,80.204894,Coimbatore,Tamil Nadu,11.183506,76.721279,428.55,23,6,10,1,0,1.5
O1000422,C10421,S0091,"P00192,P00277,P00463",automotive,28-09-2024 18.39,18-10-2024 19.43,24-10-2024 18.49,16-10-2024 18.39,68,158.53,42.49,3,2.305,19.705,Coimbatore,Tamil Nadu,11.767485,76.596651,Pune,Maharashtra,18.345276,73.58014,799.84,18,5,9,0,0,5.59
O1000423,C10422,S0192,"P00535,P00539",beauty,22-07-2024 15.00,20-08-2024 20.07,22-08-2024 21.17,19-08-2024 15.00,78,211.48,104.37,2,4.563,7.93,Bhopal,Madhya Pradesh,24.208415,77.213991,Bengaluru,Karnataka,13.12594,77.024891,1232.48,15,0,7,0,0,6.01
O1000424,C10423,S0073,"P00052,P00202,P00718,P00177",home_decor,28-11-2024 10.50,08-12-2024 1.43,10-12-2024 12.12,04-12-2024 10.50,43,231.34,72.14,4,7.268,17.523,Jaipur,Rajasthan,26.432198,76.141183,Indore,Madhya Pradesh,22.720649,75.867096,413.63,10,3,11,0,0,2.39
O1000425,C10424,S0260,P00364,automotive,07-05-2024 7.01,30-05-2024 17.28,01-06-2024 4.13,27-05-2024 7.01,66,48.03,58.52,1,2.449,0.653,Kolkata,West Bengal,23.787197,89.061858,Nagpur,Maharashtra,21.486243,78.708365,1092.62,7,1,5,1,0,2.81
O1000426,C10425,S0160,"P00585,P00676,P00546,P00698",books,14-01-2024 6.47,29-01-2024 15.03,02-02-2024 5.37,27-01-2024 6.47,56,210.82,176.36,4,29.249,72.328,Hyderabad,Telangana,17.130116,77.892054,Coimbatore,Tamil Nadu,11.238541,77.036924,661.56,6,6,1,0,0,3.19
O1000427,C10426,S0033,"P00241,P00619",sports,12-09-2024 10.38,25-09-2024 19.51,27-09-2024 8.32,23-09-2024 10.38,48,100.89,43.29,2,2.767,5.49,Thiruvananthapuram,Kerala,8.089789,78.210457,Chennai,Tamil Nadu,12.868522,80.367194,581.32,10,3,9,0,0,2.55
O1000428,C10427,S0086,"P00078,P00134,P00132,P00474",furniture,17-07-2024 19.24,15-08-2024 5.56,20-08-2024 20.35,12-08-2024 19.24,83,207.93,168.69,4,33.168,218.216,Goa,Goa,15.356277,73.896754,Delhi,Delhi,28.64909,76.642116,1504.77,19,2,7,0,0,1.5
O1000429,C10428,S0154,"P00335,P00301,P00574,P00593",books,01-03-2024 5.07,21-03-2024 18.01,22-03-2024 6.44,19-03-2024 5.07,59,347.8,58.17,4,3.449,9.029,Jaipur,Rajasthan,26.933538,75.202097,Mumbai,Maharashtra,18.961851,72.946424,915.94,5,4,3,0,0,2.74
O1000430,C10429,S0079,"P00238,P00126",fashion,13-05-2024 12.24,28-05-2024 9.17,02-06-2024 5.58,25-05-2024 12.24,57,102.44,55.43,2,5.728,8.638,Vadodara,Gujarat,22.288023,74.293792,Nagpur,Maharashtra,21.446271,79.103019,505.01,12,0,5,0,0,5.97
O1000431,C10430,S0248,"P00245,P00074,P00490,P00710",groceries,19-04-2024 0.20,06-05-2024 9.12,11-05-2024 17.53,03-05-2024 0.20,63,419.09,141.16,4,15.245,21.707,Indore,Madhya Pradesh,22.757854,75.757737,Goa,Goa,15.559648,74.436302,812.33,0,4,4,0,0,4.08
O1000432,C10431,S0202,"P00189,P00798",beauty,26-05-2024 4.22,06-06-2024 22.13,06-06-2024 22.28,05-06-2024 4.22,42,163.16,170.18,2,5.035,7.592,Kanpur,Uttar Pradesh,25.674462,79.630643,Delhi,Delhi,28.914231,77.142013,436.14,4,6,5,0,0,3.25
O1000433,C10432,S0032,"P00744,P00576,P00664,P00419",automotive,12-04-2024 21.43,12-05-2024 22.03,14-05-2024 4.33,10-05-2024 21.43,78,537,71.9,4,11.21,19.175,Kolkata,West Bengal,23.403266,89.337942,Jaipur,Rajasthan,26.859469,76.331334,1363.79,21,4,4,0,0,4.81
O1000434,C10433,S0293,"P00372,P00597,P00489,P00409",automotive,10-03-2024 21.30,31-03-2024 14.38,03-04-2024 15.41,27-03-2024 21.30,64,327.55,58.46,4,9.82,16.279,Bengaluru,Karnataka,13.757493,77.206611,Indore,Madhya Pradesh,22.550329,76.024461,985.64,21,6,3,0,0,3.11
O1000435,C10434,S0077,"P00373,P00381,P00754,P00567",automotive,19-08-2024 4.11,23-08-2024 11.22,25-08-2024 13.04,22-08-2024 4.11,32,392.85,34.94,4,7.264,13.918,Hyderabad,Telangana,16.839797,78.022452,Hyderabad,Telangana,17.514075,78.760426,108.48,4,0,8,0,0,1.91
O1000436,C10435,S0023,"P00375,P00305",books,31-12-2024 10.38,06-01-2025 4.17,08-01-2025 0.22,04-01-2025 10.38,35,297.33,36.38,2,2.824,12.512,Vadodara,Gujarat,22.425729,73.624971,Surat,Gujarat,21.287571,73.269191,131.78,10,1,12,0,0,2.63
O1000437,C10436,S0270,"P00095,P00545,P00183,P00634",books,14-02-2024 7.17,06-03-2024 13.32,08-03-2024 9.14,03-03-2024 7.17,63,581.08,25.02,4,4.337,11.736,Bhopal,Madhya Pradesh,22.845749,77.179183,Goa,Goa,15.208654,74.313565,900.95,7,2,2,0,0,5.16
O1000438,C10437,S0197,"P00257,P00444,P00584",beauty,07-12-2024 12.46,05-01-2025 21.52,09-01-2025 15.08,02-01-2025 12.46,81,151.66,33.54,3,6.995,21.453,Coimbatore,Tamil Nadu,11.088528,77.428666,Ahmedabad,Gujarat,22.970692,72.53213,1419.66,12,5,12,0,0,3.26
O1000439,C10438,S0122,"P00059,P00524,P00560,P00038",beauty,29-12-2024 4.23,19-01-2025 19.22,26-01-2025 22.57,18-01-2025 4.23,74,440.64,42.16,4,9.511,17.701,Bengaluru,Karnataka,13.31031,77.764577,Nagpur,Maharashtra,21.332936,79.342511,907.63,4,6,12,0,0,5.18
O1000440,C10439,S0151,"P00081,P00049,P00422,P00098",furniture,08-10-2024 22.10,22-10-2024 11.29,27-10-2024 21.09,18-10-2024 22.10,56,250.11,184.45,4,38.975,94.488,Goa,Goa,14.361068,74.208062,Hyderabad,Telangana,17.342202,78.948645,605.75,22,1,10,0,0,2.46
O1000441,C10440,S0159,"P00673,P00084,P00624",automotive,28-05-2024 9.39,13-06-2024 19.29,17-06-2024 10.11,12-06-2024 9.39,58,147.38,21.49,3,2.693,11.228,Lucknow,Uttar Pradesh,26.784745,81.305294,Kolkata,West Bengal,22.781432,88.036021,812.08,9,1,5,1,0,3.3
O1000442,C10441,S0049,"P00218,P00003,P00672",fashion,21-03-2024 19.09,05-04-2024 13.56,06-04-2024 9.15,02-04-2024 19.09,49,447.11,45.03,3,8.505,27.902,Hyderabad,Telangana,18.14474,78.813479,Bengaluru,Karnataka,13.259855,77.307428,566.58,19,3,3,0,0,4.46
O1000443,C10442,S0151,"P00673,P00333,P00607",books,04-07-2024 13.54,27-07-2024 3.28,31-07-2024 10.47,23-07-2024 13.54,70,147.68,51.96,3,2.886,7.644,Thiruvananthapuram,Kerala,7.509765,76.84619,Hyderabad,Telangana,17.342202,78.948645,1116.83,13,3,7,1,0,2.46
O1000444,C10443,S0200,"P00307,P00643,P00196",electronics,24-04-2024 18.50,26-05-2024 4.15,30-05-2024 7.36,22-05-2024 18.50,86,161.96,59.71,3,5.374,16.056,Kolkata,West Bengal,21.908556,87.849042,Mumbai,Maharashtra,18.868019,72.933014,1590.24,18,2,4,0,0,2.73
O1000445,C10444,S0099,P00198,books,12-04-2024 1.29,14-05-2024 3.36,17-05-2024 23.23,12-05-2024 1.29,87,50.19,27.71,1,0.82,1.318,Chennai,Tamil Nadu,12.917323,80.704436,Jaipur,Rajasthan,27.200714,75.433251,1680.3,1,4,4,0,0,1.99
O1000446,C10445,S0173,"P00139,P00028,P00700",books,01-05-2024 6.02,05-05-2024 14.22,08-05-2024 4.33,02-05-2024 6.02,34,282.43,44.87,3,5.328,4.099,Kanpur,Uttar Pradesh,26.529856,79.99089,Kanpur,Uttar Pradesh,26.518445,80.423251,43.03,6,2,5,0,0,3.52
O1000447,C10446,S0197,"P00487,P00710,P00130,P00319",groceries,14-01-2024 20.30,13-02-2024 0.36,16-02-2024 19.26,10-02-2024 20.30,81,248.74,71.96,4,4.186,12.064,Coimbatore,Tamil Nadu,10.474955,77.153228,Ahmedabad,Gujarat,22.970692,72.53213,1473.62,20,6,1,0,0,3.26
O1000448,C10447,S0262,"P00791,P00228",electronics,10-10-2024 18.11,25-10-2024 22.09,26-10-2024 13.49,22-10-2024 18.11,50,97.27,91.88,2,5.275,4.327,Mysore,Karnataka,11.412503,77.150683,Hyderabad,Telangana,17.214896,78.538833,662.29,18,3,10,0,0,2.64
O1000449,C10448,S0045,"P00390,P00540,P00135",automotive,07-07-2024 17.33,10-07-2024 3.06,13-07-2024 14.50,07-07-2024 17.33,32,284.09,111.99,3,11.555,47.854,Vadodara,Gujarat,22.466353,72.30133,Vadodara,Gujarat,22.660291,73.262196,100.99,17,6,7,0,0,1.62
O1000450,C10449,S0073,"P00302,P00781,P00483,P00244",automotive,09-10-2024 20.39,01-11-2024 1.43,05-11-2024 0.13,29-10-2024 20.39,69,217.19,69.25,4,6.881,27.45,Chennai,Tamil Nadu,14.054489,80.644019,Indore,Madhya Pradesh,22.720649,75.867096,1087.2,20,2,10,0,0,2.39
O1000451,C10450,S0123,"P00440,P00067,P00183,P00776",automotive,09-11-2024 8.56,27-11-2024 21.59,03-12-2024 1.41,25-11-2024 8.56,64,579.94,60.95,4,5.695,19.768,Bengaluru,Karnataka,12.621728,76.996574,Nagpur,Maharashtra,21.040896,79.186075,964.67,8,5,11,1,0,1.71
O1000452,C10451,S0266,"P00481,P00498,P00160",automotive,03-02-2024 4.43,15-02-2024 19.08,18-02-2024 22.05,14-02-2024 4.43,50,276.89,67.74,3,15.068,10.758,Lucknow,Uttar Pradesh,26.857565,81.08046,Jaipur,Rajasthan,27.098918,76.123518,491.91,4,5,2,1,0,4
O1000453,C10452,S0270,"P00112,P00081,P00320",electronics,22-07-2024 13.02,21-08-2024 4.43,25-08-2024 22.08,19-08-2024 13.02,84,615.93,148.32,3,25.231,52.845,Kanpur,Uttar Pradesh,26.070389,79.79878,Goa,Goa,15.208654,74.313565,1335.32,13,0,7,1,0,5.16
O1000454,C10453,S0008,"P00510,P00233,P00282",beauty,26-09-2024 15.57,12-10-2024 10.27,15-10-2024 6.58,10-10-2024 15.57,55,162.49,69.35,3,17.392,119.87,Surat,Gujarat,20.940964,72.066771,Goa,Goa,15.446993,74.158274,649.59,15,3,9,1,0,3.45
O1000455,C10454,S0268,"P00039,P00260",books,28-07-2024 23.02,29-08-2024 13.32,03-09-2024 10.28,25-08-2024 23.02,88,930.51,36.79,2,7.892,80.311,Mysore,Karnataka,13.62192,77.030675,Lucknow,Uttar Pradesh,26.88361,81.318463,1540.57,23,6,7,0,0,4.23
O1000456,C10455,S0168,P00353,books,07-02-2024 5.04,08-03-2024 5.58,09-03-2024 22.49,06-03-2024 5.04,79,59.06,54.52,1,0.917,1.19,Chennai,Tamil Nadu,13.606765,80.11539,Kanpur,Uttar Pradesh,26.160297,79.892139,1396.08,5,2,2,0,0,4.27
O1000457,C10456,S0271,"P00768,P00162,P00177",home_decor,11-06-2024 5.07,12-07-2024 13.23,17-07-2024 3.40,10-07-2024 5.07,87,152.02,42.71,3,6.431,6.19,Bengaluru,Karnataka,12.068,77.742881,Kanpur,Uttar Pradesh,26.411168,80.163248,1614.86,5,1,6,0,0,2.69
O1000458,C10457,S0052,"P00566,P00777,P00451,P00231",toys,18-08-2024 5.33,24-08-2024 1.55,27-08-2024 21.32,21-08-2024 5.33,39,203.62,63.56,4,10.713,17.981,Vadodara,Gujarat,22.451951,74.431507,Indore,Madhya Pradesh,22.59506,76.034698,165.44,5,6,8,1,0,3.31
O1000459,C10458,S0254,"P00054,P00638,P00547",beauty,14-12-2024 11.56,17-01-2025 1.41,21-01-2025 8.19,14-01-2025 11.56,90,1018.04,92.13,3,6.784,23.459,Thiruvananthapuram,Kerala,8.66487,76.384969,Ahmedabad,Gujarat,23.130159,72.785901,1653.58,11,5,12,0,0,3.7
O1000460,C10459,S0013,"P00632,P00787,P00798,P00324",automotive,25-06-2024 11.26,16-07-2024 23.50,22-07-2024 12.48,14-07-2024 11.26,70,264,202.68,4,9.49,23.542,Chennai,Tamil Nadu,13.205106,81.066935,Mumbai,Maharashtra,19.148327,72.748676,1106.73,11,1,6,0,0,2.59
O1000461,C10460,S0252,"P00279,P00210,P00540",automotive,09-10-2024 17.46,27-10-2024 4.22,31-10-2024 4.52,24-10-2024 17.46,60,209.2,36.45,3,6.024,22.115,Mysore,Karnataka,13.187632,77.102023,Mumbai,Maharashtra,19.011464,72.827533,792.25,17,2,10,0,0,4.14
O1000462,C10461,S0242,P00472,fashion,03-04-2024 18.11,17-04-2024 4.11,18-04-2024 11.55,15-04-2024 18.11,48,57.33,98.98,1,0.822,5.865,Chennai,Tamil Nadu,12.7517,80.053017,Hyderabad,Telangana,17.340047,78.728262,529.65,18,2,4,0,0,3.48
O1000463,C10462,S0132,P00202,fashion,09-08-2024 15.33,21-09-2024 15.14,27-09-2024 8.47,18-09-2024 15.33,110,52.47,43.71,1,3.111,6.63,Thiruvananthapuram,Kerala,7.385554,76.040968,Jaipur,Rajasthan,26.963606,75.983838,2176.99,15,4,8,0,0,4.06
O1000464,C10463,S0061,"P00441,P00127,P00428,P00536",groceries,29-01-2024 4.37,02-03-2024 18.23,08-03-2024 19.53,28-02-2024 4.37,93,564.56,42.2,4,6.882,27.456,Kolkata,West Bengal,23.025922,89.094566,Ahmedabad,Gujarat,22.958223,72.694168,1677.91,4,0,1,0,0,4.43
O1000465,C10464,S0252,"P00713,P00457,P00477",furniture,22-09-2024 23.23,15-10-2024 4.56,21-10-2024 6.47,12-10-2024 23.23,73,235.67,89.88,3,25.8,137.865,Chennai,Tamil Nadu,12.821552,80.182749,Mumbai,Maharashtra,19.011464,72.827533,1044.76,23,6,9,0,0,4.14
O1000466,C10465,S0178,P00582,automotive,04-06-2024 10.14,18-06-2024 6.18,21-06-2024 5.09,16-06-2024 10.14,52,50.49,26.23,1,1.103,6.075,Hyderabad,Telangana,17.981046,78.782703,Indore,Madhya Pradesh,22.526205,75.848158,590.82,10,1,6,0,0,4.5
O1000467,C10466,S0242,"P00248,P00388,P00643",electronics,23-03-2024 12.44,06-04-2024 19.31,10-04-2024 3.28,04-04-2024 12.44,53,145.91,64.22,3,15.15,87.847,Bhopal,Madhya Pradesh,22.525949,77.850858,Hyderabad,Telangana,17.340047,78.728262,583.89,12,5,3,1,0,3.48
O1000468,C10467,S0140,"P00128,P00212,P00106",beauty,29-12-2024 7.14,13-01-2025 4.46,14-01-2025 0.42,11-01-2025 7.14,50,191.29,53.07,3,2.744,19.487,Ahmedabad,Gujarat,21.949963,72.588229,Jaipur,Rajasthan,27.036534,76.000214,662.55,7,6,12,1,0,2.99
O1000469,C10468,S0148,P00625,groceries,26-06-2024 13.01,19-07-2024 11.31,22-07-2024 11.31,17-07-2024 13.01,68,49.58,62.35,1,0.323,0.973,Thiruvananthapuram,Kerala,8.12915,76.688189,Pune,Maharashtra,18.447832,73.520336,1197.35,13,2,6,0,0,1.7
